url,product_name,brand_name,target_gender,image_url,top_notes,middle_notes,base_notes
https://www.fragrantica.com/perfume/Calvin-Klein/CK-All-42944.html,CK All Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.42944.jpg,"Bergamot, Mandarin Orange, Grapefruit blossom","Jasmine, Rhubarb, Freesia, Lily","Musk, Amber, Vetiver"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-for-Men-Intense-41918.html,Eternity for Men Intense Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.41918.jpg,"White Pepper, Grapefruit, Black Tea, Bergamot","Iris, Geranium, Rhubarb, Lavender","Vetiver, Cedar, Cashmere Wood"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2013-17561.html,CK One Summer 2013 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.17561.jpg,"Water Notes, Citruses","Cucumber, Watermelon, Water Lily","Musk, Moss"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Aromatic-Essence-for-Men-89705.html,Eternity Aromatic Essence for Men Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.89705.jpg,"Juniper Berries, Lemon, Sichuan Pepper","Coconut, Lavender","Guatemalan Cardamom, Virginian Cedar, Patchouli"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2019-54345.html,Eternity Summer 2019 Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.54345.jpg,"Watermelon, Mandarin Orange, Pear","Water Lily, Hyacinth, Peony","Musk, White Amber, Sandalwood"
https://www.fragrantica.com/perfume/Calvin-Klein/Deep-Euphoria-Eau-de-Toilette-43846.html,Deep Euphoria Eau de Toilette Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.43846.jpg,"Water Lily, Pear",Black Rose,"Woody Notes, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-for-Men-Summer-2017-43378.html,Eternity for Men Summer 2017 Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.43378.jpg,"Bergamot, Ginger, Sage","Violet Leaf, Coconut Nectar, Jasmine","Sandalwood, Vetiver, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/Pure-Gold-Euphoria-Women-44223.html,Pure Gold Euphoria Women Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.44223.jpg,"Dates, Solar Notes, Neroli","Almond, Ylang-Ylang, Orange Blossom, Rose","Leather, Vanilla Absolute, Benzoin, Patchouli, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Rose-Blush-266.html,Eternity Rose Blush Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.266.jpg,"Apricot, Pear","Rose, Water Lily, Freesia","Sandalwood, Amber, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/Nude-Vanilla-Body-Mist-109951.html,Nude Vanilla Body Mist Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.109951.jpg,,"Vanilla, Musk",
https://www.fragrantica.com/perfume/Calvin-Klein/Obsessed-for-Men-Intense-48102.html,Obsessed for Men Intense Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.48102.jpg,"Rhubarb, Sichuan Pepper, Grapefruit","Cashmeran, Cypriol Oil or Nagarmotha, Cedar","Black Vanilla Husk, Amber, Guaiac Wood, Gurjan balsam"
